customer_id,Age_Groups,gender,job_industry_category,state,owns_car,wealth_segment,Customer_Class
1848,Age : 41 - 60,Male,Manufacturing,NSW,No,Mass Customer,Very Important
1849,Age : 61 - 80,Male,Retail,VIC,Yes,Mass Customer,Not Important
1850,Age : 41 - 60,Male,Manufacturing,NSW,No,High Net Worth,Very Important
1852,Age : 41 - 60,Female,Manufacturing,VIC,No,Affluent Customer,General
1855,Age : 41 - 60,Male,Entertainment,VIC,Yes,Mass Customer,Not Important
1856,Age : 41 - 60,Female,Retail,NSW,No,Mass Customer,Very Important
1857,Age : 41 - 60,Male,Manufacturing,VIC,Yes,Affluent Customer,General
1858,Age : 61 - 80,Female,Manufacturing,NSW,Yes,High Net Worth,Not Important
1859,Age : 21 - 40,Female,IT,NSW,Yes,High Net Worth,Not Important
1860,Age : 41 - 60,Female,Manufacturing,QLD,Yes,Mass Customer,Important
1861,Age : 41 - 60,Female,Manufacturing,NSW,Yes,Mass Customer,Very Important
1862,Age : 21 - 40,Female,Health,NSW,Yes,High Net Worth,Important
1863,Age : 41 - 60,Male,Telecommunications,NSW,No,High Net Worth,Not Important
1864,Age : 41 - 60,Female,Retail,QLD,No,Mass Customer,General
1866,Age : 21 - 40,Male,Manufacturing,NSW,No,Mass Customer,Very Important
1868,Age : 21 - 40,Female,Retail,QLD,No,Mass Customer,General
1869,Age : 41 - 60,Female,Financial Services,QLD,Yes,High Net Worth,General
1871,Age : 21 - 40,Female,Financial Services,QLD,Yes,High Net Worth,General
1872,Age : 41 - 60,Male,Manufacturing,NSW,Yes,Mass Customer,Very Important
1873,Age : 21 - 40,Male,Manufacturing,VIC,Yes,Affluent Customer,General
1874,Age : 61 - 80,Male,Argiculture,NSW,Yes,High Net Worth,Not Important
1875,Age : 61 - 80,Male,Retail,QLD,Yes,High Net Worth,Not Important
1876,Age : 41 - 60,Male,Financial Services,NSW,No,Affluent Customer,Important
1877,Age : 41 - 60,Male,Financial Services,QLD,Yes,High Net Worth,General
1878,Age : 61 - 80,Male,Health,QLD,No,Affluent Customer,Not Important
1879,Age : 41 - 60,Male,Manufacturing,NSW,No,High Net Worth,Very Important
1882,Age : 41 - 60,Male,Manufacturing,NSW,No,Affluent Customer,Very Important
1883,Age : 21 - 40,Female,Health,QLD,No,Mass Customer,General
1884,Age : 41 - 60,Female,Manufacturing,NSW,Yes,Mass Customer,Very Important
1885,Age : 21 - 40,Male,Health,NSW,Yes,High Net Worth,Important
1886,Age : 41 - 60,Female,IT,NSW,No,Affluent Customer,Not Important
1887,Age : 41 - 60,Female,IT,VIC,Yes,Affluent Customer,Not Important
1888,Age : 0 - 20,Female,Health,NSW,Yes,Mass Customer,Not Important
1889,Age : 41 - 60,Male,Retail,NSW,No,Affluent Customer,General
1890,Age : 41 - 60,Male,Financial Services,QLD,No,Mass Customer,Important
1891,Age : 21 - 40,Male,Retail,NSW,Yes,Mass Customer,Important
1892,Age : 21 - 40,Female,Retail,NSW,Yes,High Net Worth,General
1894,Age : 41 - 60,Male,Manufacturing,VIC,Yes,High Net Worth,Important
1895,Age : 41 - 60,Female,Manufacturing,VIC,No,Mass Customer,Very Important
1898,Age : 21 - 40,Female,Manufacturing,QLD,Yes,Affluent Customer,General
1899,Age : 21 - 40,Male,Retail,VIC,Yes,Affluent Customer,Not Important
1900,Age : 21 - 40,Male,Financial Services,QLD,Yes,Affluent Customer,General
1901,Age : 41 - 60,Male,Argiculture,QLD,No,Affluent Customer,Not Important
1902,Age : 41 - 60,Female,Financial Services,VIC,Yes,Mass Customer,Very Important
1904,Age : 41 - 60,Female,IT,NSW,Yes,High Net Worth,Not Important
1905,Age : 61 - 80,Female,Manufacturing,NSW,No,Affluent Customer,Not Important
1906,Age : 21 - 40,Male,Retail,NSW,No,Mass Customer,Important
1907,Age : 41 - 60,Male,Health,NSW,No,High Net Worth,Important
1908,Age : 41 - 60,Female,Financial Services,NSW,Yes,High Net Worth,Very Important
1909,Age : 21 - 40,Female,Argiculture,NSW,Yes,Affluent Customer,Not Important
1910,Age : 61 - 80,Female,Property,NSW,Yes,High Net Worth,Not Important
1911,Age : 21 - 40,Male,Manufacturing,QLD,No,Mass Customer,Important
1912,Age : 21 - 40,Male,Manufacturing,NSW,No,High Net Worth,Important
1913,Age : 41 - 60,Female,Health,NSW,Yes,Mass Customer,Very Important
1914,Age : 41 - 60,Male,Financial Services,QLD,No,Mass Customer,Important
1915,Age : 61 - 80,Female,Health,VIC,Yes,Mass Customer,Not Important
1916,Age : 21 - 40,Male,Retail,NSW,Yes,High Net Worth,General
1917,Age : 41 - 60,Female,Argiculture,NSW,Yes,Affluent Customer,Not Important
1919,Age : 41 - 60,Male,Argiculture,QLD,Yes,Mass Customer,Not Important
1920,Age : 21 - 40,Male,Financial Services,NSW,No,Mass Customer,Very Important
1923,Age : 41 - 60,Male,Health,VIC,No,Mass Customer,Important
1926,Age : 61 - 80,Male,Financial Services,QLD,Yes,High Net Worth,Not Important
1927,Age : 41 - 60,Female,Manufacturing,VIC,Yes,Affluent Customer,Important
1928,Age : 41 - 60,Male,Manufacturing,NSW,Yes,High Net Worth,Very Important
1929,Age : 21 - 40,Female,Health,VIC,No,Affluent Customer,General
1930,Age : 21 - 40,Male,Manufacturing,VIC,No,High Net Worth,General
1931,Age : 41 - 60,Male,Health,QLD,No,Affluent Customer,General
1932,Age : 41 - 60,Female,Entertainment,VIC,Yes,Affluent Customer,Not Important
1933,Age : 21 - 40,Male,Manufacturing,NSW,No,Affluent Customer,Important
1936,Age : 41 - 60,Female,Manufacturing,VIC,Yes,Mass Customer,Very Important
1937,Age : 41 - 60,Male,Health,NSW,No,Mass Customer,Very Important
1940,Age : 41 - 60,Female,Manufacturing,QLD,Yes,High Net Worth,General
1941,Age : 21 - 40,Male,Entertainment,QLD,No,Mass Customer,Not Important
1942,Age : 21 - 40,Male,Financial Services,NSW,No,High Net Worth,Important
1943,Age : 21 - 40,Male,Financial Services,NSW,Yes,Affluent Customer,Important
1944,Age : 21 - 40,Male,Argiculture,VIC,Yes,High Net Worth,Not Important
1947,Age : 41 - 60,Female,Telecommunications,NSW,Yes,Affluent Customer,Not Important
1948,Age : 41 - 60,Female,Entertainment,NSW,No,Mass Customer,General
1949,Age : 61 - 80,Female,Manufacturing,NSW,No,Mass Customer,General
1950,Age : 41 - 60,Male,Manufacturing,NSW,Yes,Affluent Customer,Very Important
1951,Age : 0 - 20,Male,Manufacturing,VIC,Yes,Mass Customer,Not Important
1952,Age : 41 - 60,Female,Health,QLD,Yes,Mass Customer,Important
1953,Age : 41 - 60,Female,Financial Services,VIC,No,High Net Worth,Important
1954,Age : 41 - 60,Male,Manufacturing,NSW,No,Affluent Customer,Very Important
1956,Age : 21 - 40,Male,Health,QLD,Yes,Affluent Customer,Not Important
1957,Age : 41 - 60,Male,Property,VIC,No,Affluent Customer,Not Important
1959,Age : 41 - 60,Male,Health,QLD,Yes,Mass Customer,Important
1962,Age : 41 - 60,Male,Retail,NSW,Yes,Mass Customer,Important
1963,Age : 21 - 40,Male,Argiculture,QLD,Yes,Mass Customer,Not Important
1964,Age : 41 - 60,Female,Financial Services,QLD,Yes,Affluent Customer,General
1965,Age : 41 - 60,Male,Retail,NSW,Yes,Mass Customer,Important
1966,Age : 21 - 40,Male,Financial Services,NSW,No,High Net Worth,Important
1967,Age : 21 - 40,Female,Manufacturing,NSW,Yes,Affluent Customer,Important
1968,Age : 21 - 40,Female,Entertainment,QLD,No,Mass Customer,Not Important
1969,Age : 41 - 60,Male,IT,VIC,Yes,Mass Customer,Not Important
1970,Age : 21 - 40,Male,Manufacturing,VIC,No,Mass Customer,Important
1971,Age : 21 - 40,Female,Manufacturing,VIC,Yes,Mass Customer,Important
1972,Age : 21 - 40,Male,IT,NSW,Yes,Mass Customer,General
1973,Age : 21 - 40,Female,Financial Services,NSW,No,High Net Worth,Important
1975,Age : 41 - 60,Female,Health,QLD,No,Affluent Customer,General
1976,Age : 41 - 60,Female,Manufacturing,VIC,No,Mass Customer,Very Important
1977,Age : 41 - 60,Female,Manufacturing,NSW,Yes,Mass Customer,Very Important
1978,Age : 61 - 80,Female,Health,VIC,No,Mass Customer,Not Important
1979,Age : 41 - 60,Male,Manufacturing,QLD,Yes,Mass Customer,Important
1980,Age : 21 - 40,Male,Health,NSW,Yes,High Net Worth,Important
1982,Age : 41 - 60,Female,Financial Services,NSW,Yes,High Net Worth,Very Important
1983,Age : 41 - 60,Female,Entertainment,QLD,Yes,Affluent Customer,Not Important
1984,Age : 21 - 40,Male,Health,NSW,Yes,Mass Customer,Very Important
1986,Age : 21 - 40,Female,Retail,NSW,No,Mass Customer,Important
1987,Age : 61 - 80,Male,Health,NSW,No,Affluent Customer,Not Important
1988,Age : 61 - 80,Male,Property,VIC,No,Mass Customer,Not Important
1989,Age : 41 - 60,Female,Property,NSW,Yes,High Net Worth,General
1991,Age : 21 - 40,Male,Health,NSW,Yes,Mass Customer,Very Important
1992,Age : 21 - 40,Female,Manufacturing,NSW,Yes,Mass Customer,Very Important
1994,Age : 21 - 40,Female,Manufacturing,VIC,No,High Net Worth,General
1996,Age : 21 - 40,Male,Manufacturing,QLD,No,Mass Customer,Important
1998,Age : 41 - 60,Male,Manufacturing,VIC,No,High Net Worth,General
1999,Age : 41 - 60,Female,Manufacturing,QLD,Yes,Mass Customer,Important
2001,Age : 41 - 60,Female,Manufacturing,NSW,Yes,Mass Customer,Very Important
2002,Age : 41 - 60,Female,Financial Services,NSW,No,Mass Customer,Very Important
2003,Age : 41 - 60,Female,Manufacturing,QLD,Yes,High Net Worth,General
2004,Age : 41 - 60,Male,Manufacturing,NSW,Yes,Affluent Customer,Very Important
2005,Age : 41 - 60,Female,Manufacturing,VIC,No,High Net Worth,Important
2006,Age : 0 - 20,Female,Property,NSW,Yes,High Net Worth,Not Important
2007,Age : 41 - 60,Male,Manufacturing,NSW,Yes,Mass Customer,Very Important
2008,Age : 21 - 40,Male,Financial Services,QLD,Yes,Mass Customer,Important
2009,Age : 41 - 60,Female,Health,NSW,Yes,Affluent Customer,Important
2010,Age : 41 - 60,Male,Manufacturing,NSW,Yes,High Net Worth,Very Important
2011,Age : 41 - 60,Male,Manufacturing,NSW,Yes,High Net Worth,Very Important
2012,Age : 41 - 60,Female,Health,NSW,No,High Net Worth,Important
2013,Age : 21 - 40,Female,Health,NSW,Yes,Affluent Customer,Important
2014,Age : 21 - 40,Female,Manufacturing,NSW,Yes,Mass Customer,Very Important
2015,Age : 41 - 60,Female,Health,NSW,No,Affluent Customer,Important
2016,Age : 21 - 40,Female,Retail,NSW,Yes,Affluent Customer,General
2017,Age : 21 - 40,Male,Financial Services,NSW,Yes,Affluent Customer,Important
2018,Age : 41 - 60,Male,Financial Services,NSW,No,Affluent Customer,Important
2019,Age : 61 - 80,Female,Entertainment,QLD,No,High Net Worth,Not Important
2020,Age : 41 - 60,Female,Property,VIC,Yes,Affluent Customer,Not Important
2022,Age : 21 - 40,Male,IT,NSW,No,Affluent Customer,Not Important
2024,Age : 0 - 20,Female,IT,QLD,Yes,Mass Customer,Not Important
2026,Age : 21 - 40,Female,Property,NSW,Yes,Mass Customer,Important
2028,Age : 41 - 60,Female,Retail,NSW,Yes,Affluent Customer,General
2029,Age : 21 - 40,Male,Manufacturing,QLD,No,Mass Customer,Important
2030,Age : 41 - 60,Male,Property,VIC,No,High Net Worth,Not Important
2032,Age : 21 - 40,Male,Property,NSW,Yes,Mass Customer,Important
2033,Age : 41 - 60,Male,Health,NSW,No,High Net Worth,Important
2034,Age : 41 - 60,Female,Manufacturing,NSW,No,Mass Customer,Very Important
2035,Age : 41 - 60,Male,Health,NSW,No,Mass Customer,Very Important
2037,Age : 21 - 40,Male,IT,NSW,No,Mass Customer,General
2038,Age : 41 - 60,Female,Financial Services,VIC,Yes,Mass Customer,Very Important
2039,Age : 41 - 60,Female,IT,NSW,Yes,High Net Worth,Not Important
2040,Age : 41 - 60,Male,Retail,QLD,Yes,Affluent Customer,Not Important
2041,Age : 61 - 80,Male,Financial Services,NSW,No,Mass Customer,General
2042,Age : 41 - 60,Male,Health,VIC,No,Mass Customer,Important
2044,Age : 21 - 40,Female,Health,NSW,Yes,Mass Customer,Very Important
2045,Age : 21 - 40,Female,Financial Services,NSW,No,High Net Worth,Important
2047,Age : 41 - 60,Female,Financial Services,QLD,Yes,Affluent Customer,General
2048,Age : 41 - 60,Female,Financial Services,NSW,No,High Net Worth,Very Important
2049,Age : 41 - 60,Male,Manufacturing,NSW,No,High Net Worth,Very Important
2051,Age : 61 - 80,Female,Manufacturing,NSW,No,Affluent Customer,Not Important
2052,Age : 61 - 80,Male,Retail,QLD,Yes,Mass Customer,Not Important
2053,Age : 41 - 60,Male,Financial Services,QLD,Yes,Affluent Customer,General
2054,Age : 21 - 40,Male,Manufacturing,NSW,Yes,Mass Customer,Very Important
2055,Age : 21 - 40,Male,Retail,NSW,No,High Net Worth,General
2056,Age : 21 - 40,Female,Property,NSW,No,High Net Worth,General
2057,Age : 41 - 60,Female,Manufacturing,VIC,Yes,Affluent Customer,Important
2058,Age : 41 - 60,Female,Argiculture,QLD,No,High Net Worth,Not Important
2060,Age : 61 - 80,Female,Financial Services,VIC,No,Mass Customer,Not Important
2061,Age : 21 - 40,Female,Manufacturing,QLD,No,High Net Worth,General
2062,Age : 41 - 60,Male,Retail,QLD,No,Mass Customer,General
2063,Age : 41 - 60,Male,Health,VIC,No,Affluent Customer,General
2064,Age : 41 - 60,Male,Health,QLD,Yes,Mass Customer,Important
2065,Age : 41 - 60,Male,Retail,NSW,Yes,Mass Customer,Important
2066,Age : 41 - 60,Male,Health,NSW,Yes,High Net Worth,Important
2067,Age : 41 - 60,Male,Health,NSW,No,Mass Customer,Very Important
2072,Age : 41 - 60,Female,Financial Services,VIC,Yes,Mass Customer,Very Important
2073,Age : 41 - 60,Female,Manufacturing,VIC,Yes,High Net Worth,Important
2074,Age : 21 - 40,Female,Financial Services,NSW,No,Mass Customer,Very Important
2075,Age : 41 - 60,Female,Manufacturing,QLD,No,Mass Customer,Important
2076,Age : 41 - 60,Female,Manufacturing,VIC,Yes,Mass Customer,Very Important
2077,Age : 21 - 40,Female,Financial Services,QLD,Yes,Mass Customer,Important
2078,Age : 21 - 40,Female,Manufacturing,NSW,No,Mass Customer,Very Important
2081,Age : 41 - 60,Female,Financial Services,NSW,No,Mass Customer,Very Important
2082,Age : 21 - 40,Female,Health,NSW,Yes,Affluent Customer,Important
2084,Age : 21 - 40,Female,IT,QLD,Yes,Mass Customer,Not Important
2085,Age : 61 - 80,Female,Health,VIC,No,Mass Customer,Not Important
2086,Age : 21 - 40,Male,Financial Services,NSW,No,High Net Worth,Important
2087,Age : 41 - 60,Male,IT,VIC,Yes,Mass Customer,Not Important
2088,Age : 41 - 60,Male,Financial Services,QLD,Yes,Mass Customer,Important
2089,Age : 61 - 80,Male,Financial Services,NSW,No,High Net Worth,Not Important
2090,Age : 41 - 60,Male,Financial Services,NSW,Yes,Mass Customer,Very Important
2091,Age : 21 - 40,Female,Argiculture,NSW,No,Mass Customer,Not Important
2092,Age : 41 - 60,Male,Manufacturing,VIC,No,High Net Worth,General
2093,Age : 21 - 40,Male,Financial Services,NSW,No,High Net Worth,Important
2095,Age : 21 - 40,Female,Manufacturing,VIC,No,Affluent Customer,General
2096,Age : 41 - 60,Female,Telecommunications,NSW,Yes,High Net Worth,Not Important
2097,Age : 21 - 40,Male,Telecommunications,QLD,No,Mass Customer,Not Important
2098,Age : 41 - 60,Female,Health,QLD,No,High Net Worth,General
2099,Age : 41 - 60,Male,Financial Services,NSW,Yes,High Net Worth,Very Important
2100,Age : 41 - 60,Male,IT,VIC,No,Mass Customer,Not Important
2103,Age : 41 - 60,Male,Financial Services,NSW,No,Affluent Customer,Important
2104,Age : 41 - 60,Female,Financial Services,QLD,No,Mass Customer,Important
2105,Age : 41 - 60,Male,Health,VIC,Yes,High Net Worth,General
2106,Age : 41 - 60,Male,Financial Services,NSW,Yes,High Net Worth,Very Important
2107,Age : 21 - 40,Female,IT,QLD,Yes,Affluent Customer,Not Important
2108,Age : 21 - 40,Female,Property,QLD,Yes,Mass Customer,Not Important
2109,Age : 41 - 60,Female,Health,NSW,Yes,High Net Worth,Important
2110,Age : 41 - 60,Male,Manufacturing,QLD,No,High Net Worth,General
2111,Age : 41 - 60,Male,Property,NSW,Yes,Affluent Customer,General
2112,Age : 21 - 40,Female,Financial Services,NSW,Yes,Mass Customer,Very Important
2113,Age : 41 - 60,Female,Manufacturing,QLD,No,Affluent Customer,General
2114,Age : 61 - 80,Male,Argiculture,NSW,No,High Net Worth,Not Important
2115,Age : 41 - 60,Male,Health,VIC,Yes,Mass Customer,Important
2116,Age : 41 - 60,Male,Financial Services,VIC,Yes,Affluent Customer,General
2117,Age : 21 - 40,Male,Health,NSW,No,Affluent Customer,Important
2119,Age : 21 - 40,Female,Financial Services,QLD,No,Mass Customer,Important
2120,Age : 21 - 40,Male,Manufacturing,NSW,No,Mass Customer,Very Important
2121,Age : 21 - 40,Female,Financial Services,VIC,Yes,Mass Customer,Important
2122,Age : 41 - 60,Male,Health,VIC,Yes,High Net Worth,General
2123,Age : 21 - 40,Female,Manufacturing,QLD,No,Affluent Customer,General
2124,Age : 41 - 60,Male,Retail,VIC,No,High Net Worth,Not Important
2125,Age : 41 - 60,Female,Financial Services,NSW,No,High Net Worth,Very Important
2126,Age : 61 - 80,Male,Health,NSW,Yes,Mass Customer,General
2127,Age : 41 - 60,Female,Manufacturing,VIC,No,Mass Customer,Very Important
2128,Age : 41 - 60,Male,Property,NSW,Yes,Affluent Customer,General
2129,Age : 21 - 40,Male,Manufacturing,NSW,No,High Net Worth,Important
2130,Age : 21 - 40,Female,Property,NSW,Yes,High Net Worth,General
2132,Age : 21 - 40,Female,Financial Services,NSW,Yes,High Net Worth,Important
2133,Age : 21 - 40,Female,Financial Services,NSW,No,High Net Worth,Important
2134,Age : 0 - 20,Male,Manufacturing,VIC,No,Affluent Customer,Not Important
2136,Age : 41 - 60,Female,Health,NSW,Yes,High Net Worth,Important
2137,Age : 41 - 60,Female,Manufacturing,QLD,No,Affluent Customer,General
2138,Age : 41 - 60,Female,Manufacturing,NSW,No,High Net Worth,Very Important
2139,Age : 21 - 40,Female,IT,VIC,Yes,Affluent Customer,Not Important
2140,Age : 41 - 60,Male,Telecommunications,QLD,No,High Net Worth,Not Important
2141,Age : 41 - 60,Female,Financial Services,NSW,Yes,High Net Worth,Very Important
2144,Age : 41 - 60,Female,Property,NSW,Yes,Mass Customer,Important
2145,Age : 41 - 60,Female,Entertainment,NSW,Yes,Affluent Customer,Not Important
2148,Age : 21 - 40,Female,Manufacturing,VIC,Yes,Mass Customer,Important
2150,Age : 61 - 80,Male,Retail,QLD,Yes,Affluent Customer,Not Important
2151,Age : 21 - 40,Male,Entertainment,QLD,No,Affluent Customer,Not Important
2152,Age : 41 - 60,Female,Manufacturing,VIC,Yes,Mass Customer,Very Important
2153,Age : 21 - 40,Male,Financial Services,QLD,No,Mass Customer,Important
2154,Age : 21 - 40,Female,Manufacturing,NSW,No,High Net Worth,Important
2156,Age : 41 - 60,Male,Retail,NSW,Yes,Mass Customer,Important
2157,Age : 41 - 60,Female,Property,QLD,No,Mass Customer,General
2158,Age : 41 - 60,Male,Entertainment,NSW,No,Mass Customer,General
2160,Age : 41 - 60,Female,Health,VIC,Yes,Mass Customer,Important
2161,Age : 21 - 40,Male,Financial Services,VIC,No,Mass Customer,Important
2162,Age : 41 - 60,Male,Financial Services,NSW,Yes,High Net Worth,Very Important
2164,Age : 41 - 60,Female,Financial Services,NSW,Yes,Mass Customer,Very Important
2166,Age : 21 - 40,Female,Property,NSW,No,Mass Customer,Important
2167,Age : 21 - 40,Female,Entertainment,NSW,No,Mass Customer,General
2168,Age : 41 - 60,Male,Financial Services,QLD,Yes,Mass Customer,Important
2169,Age : 41 - 60,Male,Financial Services,NSW,No,Mass Customer,Very Important
2170,Age : 41 - 60,Male,Manufacturing,NSW,No,Affluent Customer,Very Important
2171,Age : 41 - 60,Female,Health,NSW,No,High Net Worth,Important
2172,Age : 41 - 60,Male,Health,NSW,Yes,Affluent Customer,Important
2173,Age : 41 - 60,Female,IT,NSW,Yes,Mass Customer,General
2174,Age : 41 - 60,Male,Argiculture,VIC,No,High Net Worth,Not Important
2175,Age : 21 - 40,Male,Health,VIC,No,Mass Customer,Important
2176,Age : 41 - 60,Female,Property,NSW,Yes,High Net Worth,General
2177,Age : 41 - 60,Male,Health,NSW,No,Mass Customer,Very Important
2178,Age : 61 - 80,Female,Retail,QLD,No,Mass Customer,Not Important
2179,Age : 41 - 60,Male,Manufacturing,VIC,No,Mass Customer,Very Important
2181,Age : 41 - 60,Male,IT,NSW,Yes,Mass Customer,General
2182,Age : 41 - 60,Male,Entertainment,QLD,Yes,High Net Worth,Not Important
2183,Age : 41 - 60,Female,Manufacturing,QLD,Yes,Mass Customer,Important
2184,Age : 41 - 60,Male,Health,NSW,No,Mass Customer,Very Important
2185,Age : 41 - 60,Female,Property,NSW,No,Mass Customer,Important
2186,Age : 41 - 60,Female,Health,NSW,No,High Net Worth,Important
2187,Age : 21 - 40,Female,Health,NSW,No,Mass Customer,Very Important
2189,Age : 21 - 40,Male,Financial Services,QLD,No,High Net Worth,General
2190,Age : 41 - 60,Female,IT,NSW,No,Affluent Customer,Not Important
2194,Age : 61 - 80,Female,Manufacturing,QLD,Yes,Affluent Customer,Not Important
2195,Age : 21 - 40,Female,Financial Services,QLD,Yes,Affluent Customer,General
2196,Age : 41 - 60,Male,Retail,NSW,Yes,High Net Worth,General
2197,Age : 21 - 40,Male,Financial Services,VIC,No,Mass Customer,Important
2198,Age : 21 - 40,Male,Property,NSW,Yes,Affluent Customer,General
2199,Age : 21 - 40,Female,Property,NSW,Yes,High Net Worth,General
2201,Age : 21 - 40,Female,Financial Services,QLD,Yes,Affluent Customer,General
2202,Age : 41 - 60,Female,Financial Services,NSW,Yes,Affluent Customer,Very Important
2203,Age : 21 - 40,Male,Health,NSW,Yes,High Net Worth,Important
2204,Age : 41 - 60,Female,Entertainment,NSW,No,High Net Worth,Not Important
2206,Age : 61 - 80,Male,Financial Services,NSW,No,Affluent Customer,Not Important
2207,Age : 41 - 60,Female,Manufacturing,QLD,Yes,Mass Customer,Important
2209,Age : 21 - 40,Male,Health,NSW,Yes,Affluent Customer,Important
2210,Age : 21 - 40,Male,Health,VIC,No,High Net Worth,General
2211,Age : 41 - 60,Female,Manufacturing,NSW,Yes,Mass Customer,Very Important
2212,Age : 41 - 60,Female,Manufacturing,QLD,Yes,Affluent Customer,General
2214,Age : 61 - 80,Male,Manufacturing,NSW,Yes,High Net Worth,Not Important
2215,Age : 41 - 60,Female,Financial Services,VIC,Yes,Mass Customer,Very Important
2216,Age : 41 - 60,Female,Property,NSW,Yes,High Net Worth,General
2217,Age : 21 - 40,Male,Financial Services,QLD,No,Mass Customer,Important
2218,Age : 21 - 40,Female,Health,VIC,No,Affluent Customer,General
2220,Age : 61 - 80,Male,Financial Services,NSW,Yes,Mass Customer,General
2221,Age : 21 - 40,Male,Argiculture,QLD,No,Affluent Customer,Not Important
2222,Age : 41 - 60,Female,Financial Services,NSW,No,Mass Customer,Very Important
2223,Age : 21 - 40,Female,Health,VIC,No,Mass Customer,Important
2224,Age : 21 - 40,Female,Retail,NSW,Yes,High Net Worth,General
2225,Age : 21 - 40,Female,Health,QLD,No,Affluent Customer,Not Important
2226,Age : 61 - 80,Female,Entertainment,QLD,No,Mass Customer,Not Important
2227,Age : 41 - 60,Male,Property,VIC,Yes,Affluent Customer,Not Important
2228,Age : 61 - 80,Female,Manufacturing,VIC,No,High Net Worth,Not Important
2229,Age : 61 - 80,Female,Financial Services,NSW,Yes,Affluent Customer,Not Important
2234,Age : 21 - 40,Male,Manufacturing,NSW,No,Mass Customer,Very Important
2235,Age : 21 - 40,Female,Health,QLD,No,Affluent Customer,Not Important
2236,Age : 41 - 60,Male,Manufacturing,NSW,Yes,Affluent Customer,Very Important
2238,Age : 41 - 60,Female,Retail,VIC,Yes,Mass Customer,General
2239,Age : 41 - 60,Female,Property,NSW,Yes,High Net Worth,General
2240,Age : 41 - 60,Male,Manufacturing,VIC,Yes,High Net Worth,Important
2241,Age : 41 - 60,Male,Financial Services,VIC,No,High Net Worth,General
2244,Age : 41 - 60,Male,Manufacturing,NSW,No,Mass Customer,Very Important
2245,Age : 21 - 40,Female,Argiculture,QLD,No,Mass Customer,Not Important
2247,Age : 21 - 40,Female,Retail,NSW,Yes,High Net Worth,General
2248,Age : 21 - 40,Female,Manufacturing,VIC,No,Mass Customer,Important
2249,Age : 21 - 40,Female,Financial Services,NSW,No,Mass Customer,Very Important
2250,Age : 21 - 40,Male,Telecommunications,NSW,No,High Net Worth,Not Important
2251,Age : 61 - 80,Male,Property,VIC,No,High Net Worth,Not Important
2253,Age : 61 - 80,Female,Manufacturing,NSW,Yes,Affluent Customer,Not Important
2254,Age : 61 - 80,Female,Health,NSW,No,Affluent Customer,Not Important
2255,Age : 21 - 40,Male,Health,NSW,Yes,Affluent Customer,Important
2256,Age : 41 - 60,Female,Retail,NSW,No,Mass Customer,Very Important
2257,Age : 41 - 60,Male,Entertainment,NSW,No,Mass Customer,General
2258,Age : 41 - 60,Female,Retail,NSW,No,High Net Worth,General
2260,Age : 41 - 60,Male,Argiculture,NSW,No,High Net Worth,Not Important
2261,Age : 21 - 40,Male,Health,VIC,Yes,Mass Customer,Important
2262,Age : 21 - 40,Female,Health,QLD,Yes,Mass Customer,General
2263,Age : 21 - 40,Female,Argiculture,VIC,Yes,Mass Customer,Not Important
2264,Age : 41 - 60,Female,Health,VIC,No,Affluent Customer,General
2265,Age : 21 - 40,Male,Property,QLD,Yes,Mass Customer,Not Important
2266,Age : 21 - 40,Male,Retail,NSW,No,High Net Worth,General
2268,Age : 41 - 60,Female,Health,VIC,No,Mass Customer,Important
2270,Age : 41 - 60,Male,Retail,VIC,No,Affluent Customer,Not Important
2271,Age : 41 - 60,Male,Telecommunications,NSW,Yes,Mass Customer,Not Important
2272,Age : 21 - 40,Female,Manufacturing,QLD,No,Mass Customer,Important
2274,Age : 21 - 40,Female,Manufacturing,NSW,Yes,Mass Customer,Very Important
2275,Age : 21 - 40,Female,Financial Services,VIC,Yes,High Net Worth,General
2277,Age : 41 - 60,Female,Financial Services,VIC,Yes,High Net Worth,Important
2278,Age : 41 - 60,Male,Health,NSW,Yes,Affluent Customer,Important
2279,Age : 41 - 60,Male,Health,NSW,No,Mass Customer,Very Important
2282,Age : 61 - 80,Male,Financial Services,VIC,Yes,Affluent Customer,Not Important
2284,Age : 41 - 60,Female,Telecommunications,VIC,No,High Net Worth,Not Important
2285,Age : 41 - 60,Female,Health,VIC,No,High Net Worth,General
2286,Age : 21 - 40,Female,Manufacturing,VIC,No,High Net Worth,General
2287,Age : 41 - 60,Female,Telecommunications,VIC,No,High Net Worth,Not Important
2288,Age : 41 - 60,Male,Manufacturing,VIC,No,High Net Worth,General
2289,Age : 21 - 40,Female,Health,VIC,Yes,Affluent Customer,General
2290,Age : 21 - 40,Male,Manufacturing,VIC,Yes,Mass Customer,Important
2291,Age : 41 - 60,Male,Manufacturing,VIC,Yes,Affluent Customer,General
2292,Age : 21 - 40,Female,Health,NSW,Yes,Mass Customer,Very Important
2293,Age : 61 - 80,Female,Financial Services,NSW,No,Affluent Customer,Not Important
2294,Age : 21 - 40,Male,Manufacturing,QLD,No,Mass Customer,Important
2296,Age : 0 - 20,Female,Retail,QLD,No,Affluent Customer,Not Important
2297,Age : 41 - 60,Female,Manufacturing,QLD,Yes,Affluent Customer,General
2298,Age : 21 - 40,Male,Property,VIC,Yes,Mass Customer,General
